+---------+----------------------+---------------------+
| section | audit_name           | audited_at          |
+---------+----------------------+---------------------+
| audit   | 04_sympathetic_items | 2026-05-24 15:33:05 |
+---------+----------------------+---------------------+
+-------+------------------------------------------+------------+------------+-----------+--------------------+-----------+--------------------+-----------+--------------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+-----------+-----------+-----------+-----------+
| id    | name                                     | goodEffect | targettype | effectid1 | effect_base_value1 | effectid2 | effect_base_value2 | effectid3 | effect_base_value3 | classes1 | classes2 | classes3 | classes4 | classes5 | classes6 | classes7 | classes8 | classes9 | classes10 | classes11 | classes12 | classes13 |
| 33422 | Sympathetic Invigorating Burst XII       |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                450 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33423 | Sympathetic Invigorating Burst XIII      |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                525 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33424 | Sympathetic Invigorating Burst XIV       |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                600 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33425 | Sympathetic Invigorating Burst XV        |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                675 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33482 | Hero's Toxin Poison Strike II            |          0 |          5 |         0 |                 -1 |         0 |             -10074 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33483 | Hero's Toxin Poison Strike II            |          0 |          5 |       297 |              35080 |       139 |              33482 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 34116 | Vital Strike II                          |          0 |          5 |         0 |              -3263 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 34117 | Vital Strike III                         |          0 |          5 |         0 |              -3426 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 34170 | Virtuous Intervention Strike II          |          0 |         46 |         0 |              -8051 |         0 |              -2415 |         0 |              -1208 |      255 |       98 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 34171 | Virtuous Intervention Strike III         |          0 |         46 |         0 |              -8454 |         0 |              -2536 |         0 |              -1268 |      255 |       98 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 34200 | Vehement Strike II                       |          0 |          5 |         0 |              -3263 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 34201 | Vehement Strike III                      |          0 |          5 |         0 |              -3426 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 34254 | Virtuous Contravention Strike II         |          0 |          5 |         0 |             -10693 |         0 |              -3208 |         0 |              -1604 |      255 |      100 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 34255 | Virtuous Contravention Strike III        |          0 |          5 |         0 |             -11228 |         0 |              -3368 |         0 |              -1684 |      255 |      100 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 34381 | Armor of Reverence Strike II             |          0 |          5 |         0 |              -1811 |        21 |               1000 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 34382 | Armor of Reverence Strike III            |          0 |          5 |         0 |              -1902 |        21 |               1000 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
